file,adv_addr,pdu_type,access_address,pcap_ts,bw_3db_hz,cfo_centroid_hz,cfo_hz,cfo_preaa_hz,cfo_std_hz,cfo_std_hz_sym,cfo_two_stage_coarse_hz,cfo_two_stage_hz,cfo_two_stage_score,gated_len_us,i_std,iq_gain_alpha,iq_phase_deg,mag_mean,psd_centroid_hz,psd_pnr_db,q_std,rise_time_us
pkt_000112.fc32,df:62:ef:89:f6:2f,4,8E89BED6,1761613536.578437,1411585.3658536584,-5343.35375945955,-1702.3137786313387,104611.45243275687,556267.1875,391206.9641678029,-19134.52835813403,nan,0.39999999999987346,328.0,0.7296739816665649,1.067094326019287,-9.270941660968388,0.8820996284484863,-31783.425329522353,11.448605613378906,0.683795154094696,0.5
pkt_000113.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613537.054182,1734693.8775510206,-6544.129656777162,20220.87938793507,nan,556128.3125,395284.5357242103,-15237.400137507793,-30500.30273719212,0.549999999999826,392.0,0.7051584720611572,0.994512140750885,55.189321144264326,0.8895297646522522,27596.310842741128,10.238106728531095,0.709049642086029,0.5
pkt_000114.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613537.054323,1734693.8775510206,-6544.129656777162,20220.87938793507,nan,556128.3125,395284.5357242103,-15237.400137507793,-30500.30273719212,0.549999999999826,392.0,0.7051584720611572,0.994512140750885,55.189321144264326,0.8895297646522522,27596.310842741128,10.238106728531095,0.709049642086029,0.5
pkt_000115.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613537.523295,1635204.0816326533,-12271.901579725947,-37818.34952028517,nan,557730.75,398647.577904332,-6240.327497300462,16700.749674467163,0.4999999999998418,392.0,0.7166247963905334,1.027479648590088,1.5217964038040774,0.8838427066802979,-26198.241693953936,10.58853804614875,0.6974588632583618,0.0
pkt_000116.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613537.523448,1635204.0816326533,-12271.901579725947,-37818.34952028517,nan,557730.75,398647.577904332,-6240.327497300462,16700.749674467163,0.4999999999998418,392.0,0.7166247963905334,1.027479648590088,1.5217964038040774,0.8838427066802979,-26198.241693953936,10.58853804614875,0.6974588632583618,0.0
pkt_000117.fc32,df:62:ef:89:f6:2f,4,8E89BED6,1761613537.523652,1634146.3414634145,-8211.876933284453,-40708.57726988453,73946.25568011373,554997.0625,389831.0414690824,9014.766855941838,nan,0.4499999999998576,328.0,0.7202558517456055,1.038268804550171,-8.109739364729943,0.8811982274055481,-23246.186748287877,10.541672955154688,0.6937084794044495,0.5
pkt_000118.fc32,df:62:ef:89:f6:2f,4,8E89BED6,1761613537.523717,1634146.3414634145,-8211.876933284453,-40708.57726988453,73946.25568011373,554997.0625,389831.0414690824,9014.766855941838,nan,0.4499999999998576,328.0,0.7202558517456055,1.038268804550171,-8.109739364729943,0.8811982274055481,-23246.186748287877,10.541672955154688,0.6937084794044495,0.5
pkt_000119.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613537.968261,5102.040816326531,8888.282737027785,8492.484680569509,10397.140441769012,545217.3125,395025.4320356692,12857.114503771985,nan,0.549999999999826,392.0,0.6780931949615479,0.9226059913635254,64.49993236872447,0.8811028003692627,14183.801219992802,15.078343102635731,0.7349759340286255,0.0
pkt_000121.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613538.563267,1872448.9795918367,4682.327610905209,19148.85511017349,nan,540848.125,381090.35187217133,5519.647816234089,-30611.216883613768,0.549999999999826,392.0,0.6870309114456177,0.9455054998397827,81.84811997001158,0.8947036266326904,18452.26583916803,11.610443853963446,0.7266281843185425,0.5
pkt_000122.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613538.563737,1872448.9795918367,4682.327610905209,19148.85511017349,nan,540848.125,381090.35187217133,5519.647816234089,-30611.216883613768,0.549999999999826,392.0,0.6870309114456177,0.9455054998397827,81.84811997001158,0.8947036266326904,18452.26583916803,11.610443853963446,0.7266281843185425,0.5
pkt_000123.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613539.192576,1650510.2040816327,-3582.642487663202,-31951.235995991912,17143.212749081555,571509.75,395266.7624095154,-6188.484339980574,nan,0.4499999999998576,392.0,0.6946598887443542,0.9656929969787598,-76.90984621825214,0.8866221904754639,-7779.045812714298,10.899622949346178,0.7193382382392883,0.5
pkt_000124.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613539.771650,1852040.8163265307,2956.519614959684,-3105.191056122097,17497.91419621351,593958.0,421133.9022879925,-1121.6149895964695,nan,0.4499999999998576,392.0,0.6903907656669617,0.954321026802063,-87.83590608313114,0.8847307562828064,-9328.83290996363,10.55223371146595,0.7234366536140442,0.5
pkt_000125.fc32,df:62:ef:89:f6:2f,4,8E89BED6,1761613539.772005,1484756.0975609755,-9689.138091926252,14475.795019422512,-46018.04853712856,588450.6875,404590.93238958466,-16586.897039583386,nan,0.4999999999998418,328.0,0.6880666613578796,0.9482107758522034,-88.24402695605204,0.8838639855384827,-14127.031180296302,10.859683087744825,0.7256474494934082,0.0
pkt_000126.fc32,df:62:ef:89:f6:2f,4,8E89BED6,1761613539.772068,1484756.0975609755,-9689.138091926252,14475.795019422512,-46018.04853712856,588450.6875,404590.93238958466,-16586.897039583386,nan,0.4999999999998418,328.0,0.6880666613578796,0.9482107758522034,-88.24402695605204,0.8838639855384827,-14127.031180296302,10.859683087744825,0.7256474494934082,0.0
pkt_000127.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613540.266194,1931122.448979592,nan,nan,nan,nan,nan,nan,nan,nan,392.0,0.7100370526313782,1.0083398818969727,31.353425771010706,0.8998182415962219,11099.54253544401,9.597875847301799,0.7041643261909485,0.0
pkt_000128.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613540.266325,1931122.448979592,nan,nan,nan,nan,nan,nan,nan,nan,392.0,0.7100370526313782,1.0083398818969727,31.353425771010706,0.8998182415962219,11099.54253544401,9.597875847301799,0.7041643261909485,0.0
pkt_000129.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613540.749713,2551.0204081632655,-6778.100097254157,11825.933010364517,nan,555411.75,396325.8199970328,-1618.1798284855186,15986.224060679615,0.4999999999998418,392.0,0.720636248588562,1.0394092798233032,26.576542468223526,0.8837226033210754,-5059.912216661869,15.797319728558126,0.6933133006095886,0.5
pkt_000130.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613540.749851,2551.0204081632655,-6778.100097254157,11825.933010364517,nan,555411.75,396325.8199970328,-1618.1798284855186,15986.224060679615,0.4999999999998418,392.0,0.720636248588562,1.0394092798233032,26.576542468223526,0.8837226033210754,-5059.912216661869,15.797319728558126,0.6933133006095886,0.5
pkt_000131.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613541.234244,1609693.8775510206,-1443.7408314205256,7400.996142368487,-53257.34232249046,546894.875,401891.18930769415,-4557.341766764362,nan,0.4499999999998576,392.0,0.697052538394928,0.9721521735191345,-88.03642968750015,0.8859886527061462,16210.688675063375,10.872203215238825,0.7170200347900391,0.0
pkt_000132.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613541.234449,1609693.8775510206,-1443.7408314205256,7400.996142368487,-53257.34232249046,546894.875,401891.18930769415,-4557.341766764362,nan,0.4499999999998576,392.0,0.697052538394928,0.9721521735191345,-88.03642968750015,0.8859886527061462,16210.688675063375,10.872203215238825,0.7170200347900391,0.0
pkt_000133.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613541.726369,12755.102040816328,11550.535421554852,-64533.31585282528,nan,546261.9375,393747.9635906805,3110.6165017445546,-31467.962548621683,0.6999999999997786,392.0,0.6842226386070251,0.9382255673408508,-75.16305937572126,0.8849678635597229,-47462.73411321501,13.516161428520896,0.7292730808258057,0.5
pkt_000134.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613541.726466,12755.102040816328,11550.535421554852,-64533.31585282528,nan,546261.9375,393747.9635906805,3110.6165017445546,-31467.962548621683,0.6999999999997786,392.0,0.6842226386070251,0.9382255673408508,-75.16305937572126,0.8849678635597229,-47462.73411321501,13.516161428520896,0.7292730808258057,0.5
pkt_000135.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613542.227958,719387.755102041,12888.294029745712,39878.81837902722,5482.987124182261,554011.625,372667.3686629885,8724.386043903163,nan,0.4499999999998576,392.0,0.7210931777954102,1.0407816171646118,4.6300177525458714,0.889042317867279,44645.822471177205,12.20749768402708,0.6928380727767944,0.5
pkt_000136.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613542.228111,719387.755102041,12888.294029745712,39878.81837902722,5482.987124182261,554011.625,372667.3686629885,8724.386043903163,nan,0.4499999999998576,392.0,0.7210931777954102,1.0407816171646118,4.6300177525458714,0.889042317867279,44645.822471177205,12.20749768402708,0.6928380727767944,0.5
pkt_000137.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613542.813323,1849489.7959183676,nan,nan,nan,nan,nan,nan,nan,nan,392.0,0.7093076109886169,1.0062540769577026,17.05583495820493,0.8902930617332458,-36142.37120347389,9.95740577412964,0.7048990726470947,0.0
pkt_000138.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613542.813748,1849489.7959183676,nan,nan,nan,nan,nan,nan,nan,nan,392.0,0.7093076109886169,1.0062540769577026,17.05583495820493,0.8902930617332458,-36142.37120347389,9.95740577412964,0.7048990726470947,0.0
pkt_000139.fc32,df:62:ef:89:f6:2f,4,8E89BED6,1761613542.813933,1981707.3170731706,nan,nan,nan,nan,nan,nan,nan,nan,328.0,0.7037474513053894,0.9905655980110168,-68.9308083866405,0.89327472448349,-31309.887021866223,9.31591477924021,0.7104501128196716,0.0
pkt_000140.fc32,df:62:ef:89:f6:2f,4,8E89BED6,1761613542.813998,1981707.3170731706,nan,nan,nan,nan,nan,nan,nan,nan,328.0,0.7037474513053894,0.9905655980110168,-68.9308083866405,0.89327472448349,-31309.887021866223,9.31591477924021,0.7104501128196716,0.0
pkt_000141.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613543.446812,0.0,-4686.414629339544,21753.00939844202,5153.794536325534,571528.1875,403260.6260196869,-3864.0381696602044,nan,0.4499999999998576,392.0,0.7004950642585754,0.9815565943717957,58.350388042049495,0.8852806091308594,33609.12647487007,16.045786942421035,0.7136573195457458,1.5
pkt_000142.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613543.447448,0.0,-4686.414629339544,21753.00939844202,5153.794536325534,571528.1875,403260.6260196869,-3864.0381696602044,nan,0.4499999999998576,392.0,0.7004950642585754,0.9815565943717957,58.350388042049495,0.8852806091308594,33609.12647487007,16.045786942421035,0.7136573195457458,1.5
pkt_000143.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613544.009290,1448979.5918367347,-18672.469939164217,-28564.34202883992,nan,551670.125,379305.2588007061,-16707.280480285153,-20600.64169724393,0.549999999999826,392.0,0.7092373967170715,1.0060538053512573,38.44702388432133,0.8837775588035583,39404.239909507654,10.498805374402902,0.7049696445465088,0.5
pkt_000144.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613544.483742,2551.0204081632655,-5068.364275401992,-22135.307892892328,nan,571110.75,409938.2464095872,-14864.309843261926,-36646.60424391359,0.549999999999826,392.0,0.7302694320678711,1.0689592361450195,-13.238299360604827,0.8868281841278076,-28114.307280958463,13.522871114594778,0.6831592917442322,3.0
pkt_000145.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613544.972775,10204.081632653062,-8721.38533660481,-12491.979618756348,-84175.17544024637,552652.3125,394126.111414534,-9061.782842829805,nan,0.4499999999998576,392.0,0.7244507670402527,1.0509543418884277,-4.188034551539218,0.8825811147689819,-49318.78650886913,14.59620777388173,0.6893265843391418,1.5
pkt_000146.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613544.972902,10204.081632653062,-8721.38533660481,-12491.979618756348,-84175.17544024637,552652.3125,394126.111414534,-9061.782842829805,nan,0.4499999999998576,392.0,0.7244507670402527,1.0509543418884277,-4.188034551539218,0.8825811147689819,-49318.78650886913,14.59620777388173,0.6893265843391418,1.5
pkt_000147.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613545.449932,581632.6530612246,6489.992376197599,23515.24800776801,34614.644546903764,563319.875,370047.9592326933,11043.8970013496,nan,0.4499999999998576,392.0,0.6875271797180176,0.9468001127243042,-77.6655821290615,0.8863576054573059,-15957.853403446346,12.226839014486753,0.7261587381362915,1.0
pkt_000148.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613545.450042,581632.6530612246,6489.992376197599,23515.24800776801,34614.644546903764,563319.875,370047.9592326933,11043.8970013496,nan,0.4499999999998576,392.0,0.6875271797180176,0.9468001127243042,-77.6655821290615,0.8863576054573059,-15957.853403446346,12.226839014486753,0.7261587381362915,1.0
pkt_000149.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613545.986711,239795.91836734695,-389.18717741264754,-154.77727630599404,nan,580169.875,404020.8062612371,-5806.141184968642,-30373.77681854464,0.4999999999998418,392.0,0.7285259962081909,1.0635133981704712,-20.853457133874905,0.8869364261627197,-31374.321517155528,12.200255115050087,0.6850181818008423,0.0
pkt_000150.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613545.987141,239795.91836734695,-389.18717741264754,-154.77727630599404,nan,580169.875,404020.8062612371,-5806.141184968642,-30373.77681854464,0.4999999999998418,392.0,0.7285259962081909,1.0635133981704712,-20.853457133874905,0.8869364261627197,-31374.321517155528,12.200255115050087,0.6850181818008423,0.0
pkt_000151.fc32,df:62:ef:89:f6:2f,4,8E89BED6,1761613545.987566,237804.87804878046,1401.2072301551805,16492.577940801297,143829.9622737731,575691.125,405574.2122338351,553.040736182457,nan,0.4499999999998576,328.0,0.7314015626907349,1.0725197792053223,-19.763208667805984,0.8854752779006958,-15124.095583086408,12.272022856247478,0.6819469332695007,1.0
pkt_000152.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613546.554237,2551.0204081632655,-13556.150619818594,-13220.285298707617,14294.923072464113,558557.6875,408386.1124683502,-7022.126809080365,nan,0.39999999999987346,392.0,0.7070295214653015,0.9997814893722534,-45.54879418818815,0.8868722915649414,-15576.002806835006,14.187542348506717,0.7071840763092041,0.0
pkt_000153.fc32,df:62:ef:89:f6:2f,4,8E89BED6,1761613546.554540,3048.7804878048782,-17160.425664729093,-20420.626847256015,-122775.17370642256,561267.5625,405486.4463239895,-10262.730406719227,nan,0.39999999999987346,328.0,0.7135298848152161,1.0184192657470703,-11.614479237334493,0.8864616751670837,-13399.392689068387,14.55500071066172,0.7006248235702515,0.0
pkt_000154.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613547.164761,1897959.1836734693,nan,nan,nan,nan,nan,nan,nan,nan,392.0,0.7038904428482056,0.9909644722938538,-49.43786752678513,0.8881607055664062,-19117.925148759594,8.555128913174046,0.7103084921836853,0.5
pkt_000155.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613547.165421,1897959.1836734693,nan,nan,nan,nan,nan,nan,nan,nan,392.0,0.7038904428482056,0.9909644722938538,-49.43786752678513,0.8881607055664062,-19117.925148759594,8.555128913174046,0.7103084921836853,0.5
pkt_000156.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613547.701622,642857.142857143,-8615.201301275942,-92288.08362276136,-152262.55176856625,567508.25,400223.07885545905,-2735.414296164423,nan,0.3499999999998893,392.0,0.7064042687416077,0.9980160593986511,-46.46616010837188,0.8925166130065918,-97269.35179150983,11.758933269548324,0.7078084945678711,0.5
pkt_000157.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613547.701754,642857.142857143,-8615.201301275942,-92288.08362276136,-152262.55176856625,567508.25,400223.07885545905,-2735.414296164423,nan,0.3499999999998893,392.0,0.7064042687416077,0.9980160593986511,-46.46616010837188,0.8925166130065918,-97269.35179150983,11.758933269548324,0.7078084945678711,0.5
pkt_000158.fc32,df:62:ef:89:f6:2f,4,8E89BED6,1761613547.701962,1521341.463414634,nan,nan,nan,nan,nan,nan,nan,nan,328.0,0.7032435536384583,0.9891618490219116,-65.64676075277578,0.8911474347114563,-99276.45103065466,9.37084920370767,0.7109489440917969,2.0
pkt_000159.fc32,df:62:ef:89:f6:2f,4,8E89BED6,1761613547.702015,1521341.463414634,nan,nan,nan,nan,nan,nan,nan,nan,328.0,0.7032435536384583,0.9891618490219116,-65.64676075277578,0.8911474347114563,-99276.45103065466,9.37084920370767,0.7109489440917969,2.0
pkt_000160.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613548.178956,1188775.5102040817,5106.6603132127675,5961.552747535994,3266.9633751358106,574770.4375,405351.5878487245,4892.450393043661,nan,0.3499999999998893,392.0,0.7245444655418396,1.0512404441833496,10.594818571621142,0.88487708568573,29833.862975276686,11.238683678010661,0.6892280578613281,0.0
pkt_000161.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613548.179095,1188775.5102040817,5106.6603132127675,5961.552747535994,3266.9633751358106,574770.4375,405351.5878487245,4892.450393043661,nan,0.3499999999998893,392.0,0.7245444655418396,1.0512404441833496,10.594818571621142,0.88487708568573,29833.862975276686,11.238683678010661,0.6892280578613281,0.0
pkt_000162.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613548.645814,30612.244897959186,1320.6962477120248,-3759.8365253954603,56590.34657140975,564621.0,394494.12904436496,-5060.6224253736855,nan,0.4499999999998576,392.0,0.7010456323623657,0.9830731749534607,71.98680568266533,0.893648624420166,-38069.607202907915,12.683780328762841,0.7131164073944092,0.0
pkt_000163.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613548.645953,30612.244897959186,1320.6962477120248,-3759.8365253954603,56590.34657140975,564621.0,394494.12904436496,-5060.6224253736855,nan,0.4499999999998576,392.0,0.7010456323623657,0.9830731749534607,71.98680568266533,0.893648624420166,-38069.607202907915,12.683780328762841,0.7131164073944092,0.0
pkt_000164.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613549.120091,40816.32653061225,6354.474140085494,-16459.962601717754,-64039.682903310306,553176.4375,400454.56941826397,3751.151647684301,nan,0.39999999999987346,392.0,0.7170624136924744,1.0287705659866333,20.175777394274473,0.8859450817108154,51588.91637104021,12.901982545030235,0.6970090866088867,0.5
pkt_000165.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613549.120234,40816.32653061225,6354.474140085494,-16459.962601717754,-64039.682903310306,553176.4375,400454.56941826397,3751.151647684301,nan,0.39999999999987346,392.0,0.7170624136924744,1.0287705659866333,20.175777394274473,0.8859450817108154,51588.91637104021,12.901982545030235,0.6970090866088867,0.5
pkt_000166.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613549.600205,1451530.612244898,-8974.805357028898,-18792.73426435464,-38109.315578927715,573414.375,399270.0071678527,-7401.519139051787,nan,0.4499999999998576,392.0,0.7293668985366821,1.0661345720291138,0.655280560205396,0.8873417973518372,15744.376135899682,12.603009416393505,0.6841227412223816,0.0
pkt_000167.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613549.600302,1451530.612244898,-8974.805357028898,-18792.73426435464,-38109.315578927715,573414.375,399270.0071678527,-7401.519139051787,nan,0.4499999999998576,392.0,0.7293668985366821,1.0661345720291138,0.655280560205396,0.8873417973518372,15744.376135899682,12.603009416393505,0.6841227412223816,0.0
pkt_000168.fc32,df:62:ef:89:f6:2f,4,8E89BED6,1761613549.600449,1451219.512195122,-8412.205361449265,-7316.068787602706,94526.22277728838,568259.0625,391307.7419339736,-6458.376092779568,nan,0.4499999999998576,328.0,0.7440399527549744,1.1136070489883423,-1.2509693214079518,0.8901609182357788,27789.367720528477,12.361810251177994,0.6681351065635681,2.5
pkt_000169.fc32,df:62:ef:89:f6:2f,4,8E89BED6,1761613549.600491,1451219.512195122,-8412.205361449265,-7316.068787602706,94526.22277728838,568259.0625,391307.7419339736,-6458.376092779568,nan,0.4499999999998576,328.0,0.7440399527549744,1.1136070489883423,-1.2509693214079518,0.8901609182357788,27789.367720528477,12.361810251177994,0.6681351065635681,2.5
